,Instance,n_N,n_B,Gap,Runtime,Time_Prepro,NodeCount,ObjVal,Runtime_h,ObjVal_h
0,0.0,5.0,11.0,0.5484644564225577,3600.0340209007263,0.4278850555419922,3830189.0,214.77237036020986,,
1,1.0,5.0,11.0,0.0,12.875213861465454,0.3884241580963135,3781.0,178.39466440523327,,
2,2.0,5.0,11.0,4.065965760541378e-09,28.200881004333496,0.4485187530517578,6372.0,217.84818384737926,,
3,3.0,5.0,9.0,9.894065473181314e-06,30.94442105293274,0.32971906661987305,2989.0,208.70031834365057,,
4,4.0,5.0,10.0,0.0,4.866985082626343,0.32538700103759766,1920.0,172.69660693283598,,
5,5.0,5.0,10.0,0.0,7.873976945877075,0.38999199867248535,1435.0,202.25008791698176,,
6,6.0,5.0,10.0,7.97733715154387e-07,9.794831991195679,0.34548234939575195,1751.0,247.3873816503121,,
7,7.0,5.0,11.0,5.033792961918834e-07,10.897856950759888,0.4543311595916748,1275.0,181.5978413653967,,
8,8.0,5.0,10.0,0.0,9.950790882110596,0.4092142581939697,1706.0,202.19235063137725,,
9,9.0,5.0,8.0,1.5105662869545844e-07,2.958817958831787,0.2231156826019287,1110.0,181.9704995880567,,
10,0.0,10.0,21.0,4.0936222486177124e-07,328.5324709415436,3.0102272033691406,16753.0,277.23490424160735,,
11,1.0,10.0,21.0,0.0,279.73957991600037,2.8420281410217285,18298.0,298.8100636461261,,
12,2.0,10.0,15.0,0.0,59.08955121040344,1.54630708694458,3911.0,342.1835258528272,,
13,3.0,10.0,19.0,0.8626283106935783,3600.145008087158,2.442991256713867,1276431.0,316.93800629012094,,
14,4.0,10.0,20.0,0.0,628.8354318141937,2.7307398319244385,37474.0,319.4229089322779,,
15,5.0,10.0,21.0,0.8633948251086213,3600.156086206436,2.827122926712036,1592734.0,331.0003722053819,,
16,6.0,10.0,17.0,0.0,536.0762679576874,1.8834340572357178,35069.0,265.04900887993944,,
17,7.0,10.0,21.0,0.0,618.714112997055,3.018923044204712,37899.0,303.69583443487113,,
18,8.0,10.0,20.0,2.6299187042826374e-09,109.0474910736084,2.612474203109741,7337.0,332.88316761338,,
19,9.0,10.0,21.0,2.204470233751102e-06,226.791081905365,2.922977924346924,14658.0,331.79695708208266,,
20,0.0,20.0,35.0,0.08139349268502417,3601.6201820373535,16.00494384765625,32812.0,437.68386354111345,,
21,1.0,20.0,35.0,0.09969287426225594,3600.669508934021,16.183656930923462,58896.0,409.76784735983586,,
22,2.0,20.0,35.0,0.024354393747299818,3600.782244205475,16.243047952651978,47743.0,427.0839038504965,,
23,3.0,20.0,38.0,0.021381638315606015,3600.7365350723267,19.10126519203186,43106.0,436.8848867367523,,
24,4.0,20.0,40.0,0.06217503987439751,3600.630640029907,21.625566959381104,80804.0,474.43831343136173,,
25,5.0,20.0,36.0,0.07372821592978698,3600.6995928287506,17.362939834594727,40768.0,470.13739888707084,,
26,6.0,20.0,35.0,0.033301954607622704,3600.533581018448,16.15102791786194,102100.0,389.3795096130156,,
27,7.0,20.0,38.0,0.06750960920949729,3600.695034980774,19.16619610786438,94824.0,474.77398431854215,,
28,8.0,20.0,39.0,0.03595635133819911,3600.940524816513,20.71223783493042,32824.0,501.4019156337751,,
29,9.0,20.0,35.0,0.056895690367684784,3600.3772189617157,16.158701181411743,30247.0,412.21775253800377,,
30,0.0,30.0,52.0,0.0,3246.532030105591,57.06040287017822,84229.0,634.0219968175096,,
31,1.0,30.0,58.0,0.022553290070400744,3601.827754020691,70.56828308105469,84760.0,583.5656111003964,,
32,2.0,30.0,49.0,0.046528372370631815,3601.144292116165,47.56029224395752,120494.0,600.1573572129664,,
33,3.0,30.0,54.0,0.027160515420807725,3601.5432000160217,55.22971272468567,79041.0,581.7440358628374,,
34,4.0,30.0,53.0,0.0432569876475778,3601.638249874115,57.011903047561646,62336.0,574.697850816949,,
35,5.0,30.0,56.0,0.07474571024590819,3601.756779909134,64.46942114830017,85487.0,626.2884343074868,,
36,6.0,30.0,60.0,0.006795582967344462,3602.0984880924225,74.63395881652832,153879.0,617.4534320361461,,
37,7.0,30.0,57.0,0.03475876160612543,3601.7121670246124,65.55723595619202,91928.0,567.7913648830079,,
38,8.0,30.0,54.0,0.933316841454368,3601.806795835495,58.91653299331665,399289.0,587.0795470709313,,
39,9.0,30.0,58.0,0.021068427220756032,3601.928107023239,70.59030103683472,90457.0,602.0400748026258,,
40,0.0,50.0,83.0,0.059821210214404896,3600.84237909317,252.90495920181274,30316.0,746.0194767941906,,
41,1.0,50.0,82.0,0.017446850574096763,3606.15589094162,244.02408909797668,41540.0,778.979731351336,,
42,2.0,50.0,83.0,0.18884766154862143,3606.53750705719,251.42194199562073,67036.0,910.6458768611672,,
43,3.0,50.0,83.0,0.05508885256317303,3605.591639995575,252.12578201293945,49565.0,806.9855442913783,,
44,4.0,50.0,90.0,0.07614141876360006,3607.2890298366547,280.42468094825745,55796.0,763.9497842285009,,
45,5.0,50.0,86.0,0.07811239318714194,3607.138067007065,246.8616020679474,38666.0,771.2961236640049,,
46,6.0,50.0,87.0,0.04032089384885323,3607.9942507743835,275.7337610721588,41976.0,774.0466202077682,,
47,7.0,50.0,79.0,0.12386736413799702,3606.021903991699,221.4172170162201,58567.0,795.4743040172177,,
48,8.0,50.0,91.0,0.07907033637027837,3606.8566970825195,302.3315210342407,48161.0,802.1435625523471,,
49,9.0,50.0,91.0,0.1559509402756892,3607.248493909836,277.4318950176239,56684.0,797.4036730941225,,
